feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,emotion
17.88995,-0.284111,4.534916,3.306128,2.901711,0.390888,-0.888399,1.932366,2.844045,-2.88188,-0.072874,0.331998,0.053421,3.324893,2.66737,3.695738,3.722278,3.527239,4.649332,2.63138,4.280393,2.20627,3.933754,1.744399,3.110142,3.978052,0.0687,0.064537,3441.852507,4042.65414,19.405826,30.380205,26.71211,29.144717,28.432267,angry
-12.166937,2.018512,1.03496,1.009029,-3.19024,-1.763306,1.295948,4.843067,-0.271574,0.300184,6.843276,0.609533,1.113631,2.884755,1.654495,3.571798,2.347124,2.969929,3.444373,4.942558,1.68223,3.864982,3.868723,2.361785,3.599504,4.643436,0.061641,0.074226,2651.800511,4256.40585,23.846459,23.831524,28.567181,24.442632,32.820017,happy
1.080463,0.471105,-1.095632,4.118637,2.630445,-0.633175,3.316539,1.024751,-1.170584,-0.638755,2.808153,4.31703,0.039695,3.544441,4.581754,1.741129,3.35567,3.830656,2.90485,4.238283,5.198837,3.343355,2.76641,3.976983,3.842069,0.481169,0.079934,0.063095,2648.764634,3907.044025,19.57412,18.683936,29.672646,37.275211,27.76164,happy
-3.396862,0.235213,-4.157657,-6.513459,-1.240141,-3.241283,1.042511,0.70137,-0.55956,3.844724,-0.618683,-4.974453,-1.270933,2.670968,0.384255,1.405964,2.075462,4.152242,2.708258,1.632616,2.020759,0.397695,0.450278,2.150956,1.661167,1.788741,0.030307,0.039949,1827.791275,2619.827334,18.855365,16.779477,22.902018,34.979525,31.096238,calm
10.843526,-2.503527,1.220176,-0.199391,-3.304778,-2.744458,-2.297879,1.324711,0.126141,-1.377564,0.324351,3.742605,2.570088,4.001869,2.771687,4.602557,3.34808,2.511083,3.092952,1.751924,2.693815,3.429974,3.61167,2.589838,5.73389,2.827792,0.039719,0.091232,2727.672739,4111.210634,17.675396,24.966733,34.095081,30.008165,24.649832,happy
7.247083,2.571054,-1.575321,-0.645562,-3.340488,-0.041398,-7.100872,-1.777609,-3.459678,-1.164249,-3.285615,-6.639234,-2.861672,3.024327,4.56523,2.858927,2.652475,2.308108,4.642549,3.276984,3.772328,1.956214,1.745158,2.598124,5.123224,2.408592,0.04873,0.080258,1993.698017,4018.179539,15.844609,17.494941,39.589132,24.316197,35.97581,fear
3.387765,4.428681,3.512117,3.252691,-2.051036,10.159644,4.653757,3.051086,-1.992935,4.34319,-0.003386,0.917188,-3.542338,1.758517,3.438546,4.006235,3.684904,3.650819,2.935234,2.593293,3.288895,3.821408,3.004862,4.210252,2.784931,2.019721,0.079751,0.071855,2469.238725,4614.714669,24.02651,15.845295,33.671835,15.292915,42.755122,happy
-0.896235,4.042065,2.818922,3.913402,-1.484088,-7.274191,1.341885,-4.249431,-1.986144,-1.086383,-0.89392,1.031321,-3.670195,4.126529,3.309728,6.102132,1.909831,3.627492,4.11485,3.088794,2.926186,4.82455,4.340965,2.701217,2.017078,4.088435,0.06581,0.091419,2156.702827,4191.600502,28.001858,30.652277,21.905413,41.498008,35.290897,fear
5.916501,5.908774,1.282314,-2.692468,-4.495865,6.504933,2.935513,3.132771,5.968944,-3.455205,0.424196,0.791791,3.726826,2.30736,1.798626,1.789651,4.149418,2.257468,2.447983,3.634498,2.301055,1.295052,1.418299,2.943193,3.497328,2.797755,0.090331,0.041775,1920.511172,5081.88924,26.163921,26.844859,22.701377,27.809969,31.991613,happy
-13.911152,-0.123002,2.955742,-3.541355,0.11576,2.393339,0.060886,-2.171949,-0.568841,2.271746,0.187734,-0.610112,2.868429,2.014918,0.297098,2.131413,2.449559,0.262684,0.768739,0.458067,1.3975,2.509788,0.609048,2.05512,1.392381,1.680307,0.026339,0.060986,1289.136702,2994.779466,10.508893,20.251461,17.494225,40.503944,30.222261,calm
-13.174049,-4.421708,2.852173,-1.888841,-2.702881,1.064944,-2.821716,2.254791,8.141781,-0.206096,-4.92908,-0.458687,2.369885,4.390021,4.838438,3.406205,3.719966,1.548054,4.614051,2.68983,4.200059,3.12876,3.913133,4.958427,3.562816,3.260342,0.120093,0.083938,2576.182795,6119.953607,10.725775,26.269291,25.322001,24.870827,33.737004,angry
5.890534,-0.100839,-2.606311,-5.741415,0.023851,4.128322,0.485607,1.973157,1.29905,-2.679237,-1.228536,1.10557,-6.23916,2.451743,3.058918,1.748641,2.61402,1.245628,1.838234,1.526888,2.259813,1.695474,0.123821,1.081873,3.742509,2.367535,0.007412,0.039059,1240.615195,2768.012443,26.461171,23.50845,21.015536,25.424181,35.146291,sad
11.805846,2.127289,3.717937,0.613836,-5.709759,0.944555,-5.042026,-2.185087,-0.834246,-3.333188,2.238133,-1.241273,0.627925,1.490587,1.626179,0.613133,0.325959,1.346231,0.533886,2.893556,0.123565,3.837002,1.802025,1.569327,0.959734,2.156921,0.028162,0.043005,2027.292255,3240.951409,26.199306,25.689205,21.243662,18.601053,33.055169,calm
6.287713,1.399767,2.549189,5.140793,2.208292,2.935592,0.394545,6.212659,3.421011,1.733125,1.132039,4.433725,-0.318612,1.217125,3.0724,4.190005,4.591309,2.892706,3.043588,3.51953,2.735651,3.516406,2.914598,4.011368,3.722981,3.810228,0.075072,0.103704,2681.466978,4118.701146,16.195285,22.514641,26.571899,25.061614,30.538414,happy
10.967654,1.567474,-1.713466,-0.058878,-6.209015,6.959144,0.954207,3.877809,3.279513,0.791797,-6.245732,-0.77379,1.960844,4.060509,5.040375,3.998039,5.842065,2.940355,4.51768,2.971066,4.914083,3.246898,2.243422,2.513684,3.527933,5.558637,0.14669,0.111172,2970.720456,4324.210574,15.335972,20.241243,22.788202,25.716151,27.242932,angry
-19.045277,4.986822,2.778563,4.204028,3.702743,7.334964,-3.71081,-2.986944,-2.076791,-2.162539,-0.231146,-2.069696,-4.168652,0.625562,1.206247,2.6443,0.92469,2.309968,0.178721,1.698898,1.366825,0.889991,0.618263,0.50115,0.792485,0.51265,0.021929,0.026412,1225.06183,2204.613304,32.305446,22.683766,33.622712,28.112044,31.278617,calm
1.696646,0.06667,-1.398144,2.233947,1.045489,-0.710484,-3.676364,3.203787,1.814716,0.766209,-7.970322,-0.113683,-0.723611,1.381504,2.754235,2.71486,2.436825,3.037891,0.977701,1.546346,2.074792,1.377998,2.727169,1.477799,3.29837,1.068841,0.08198,0.075366,1971.574056,3981.391589,17.99786,28.066432,25.120108,22.572801,14.335909,neutral
6.831292,-1.65831,-1.852489,-5.149452,-1.288234,-5.207367,6.201209,-2.565354,3.326943,5.454319,0.648604,-0.300043,-3.967096,1.4954,3.603965,2.351253,2.028348,3.312123,2.696291,1.852127,2.216256,1.231935,1.438959,1.793701,2.557471,0.752637,0.051144,0.045127,1729.721234,3338.513549,8.392984,19.212057,20.502566,27.60042,20.601051,neutral
7.246939,4.32127,6.240043,1.593477,-2.405837,4.653686,5.434066,0.720471,4.855913,1.899895,-4.077548,-0.993005,-0.615496,3.636317,3.066543,3.035311,5.345934,2.263318,3.275972,4.621049,3.442517,4.400339,3.598615,4.437435,2.962046,2.141466,0.105561,0.055296,2969.909758,4317.978552,14.376501,30.360156,27.368591,21.3189,31.758463,angry
16.392905,1.480766,1.611803,-1.106188,2.609984,3.259537,-0.233646,-1.266064,9.378868,1.221275,-0.551077,3.619759,1.347618,1.914234,3.483054,2.146879,4.576458,3.494505,2.72312,3.109347,3.903288,3.185961,5.122109,4.135868,3.487607,2.063014,0.076475,0.07838,2191.426969,4620.8449,15.129213,19.813872,23.188504,32.719122,27.975318,happy
17.127498,-6.166827,-4.14746,-1.760919,3.909448,-1.617169,-2.94055,0.920095,1.817734,-3.201381,-2.965919,4.184803,2.846457,5.016412,4.440668,2.646403,3.467033,2.438543,4.475826,2.956514,1.788301,3.613674,4.625214,2.122919,3.374966,2.94547,0.07784,0.039058,2574.54395,3478.475938,19.200048,27.293018,33.394486,29.256617,28.375011,fear
-16.360908,-0.146726,4.248897,-3.121435,-4.437309,-0.584607,3.411579,-3.415767,-2.249679,1.011373,1.333246,-2.353331,1.789939,2.328768,1.816191,2.702456,2.564605,0.752987,3.283512,2.145399,3.175614,1.851794,2.047639,2.198887,2.34685,3.328199,0.022799,0.02979,1727.14494,2629.125695,34.777666,24.45709,32.188322,33.410411,21.750509,sad
-4.274048,4.694922,-0.748749,-3.124093,-4.082364,0.250062,0.212106,3.893633,-2.067374,5.032352,-2.737843,-2.657894,1.315371,4.053139,4.579665,2.824345,4.353066,2.321843,1.804821,5.828021,5.046554,3.996268,1.977415,3.541936,4.448752,3.539776,0.176205,0.115731,2584.578143,4042.504014,24.373177,27.205144,29.780319,37.426736,34.288349,angry
21.271194,3.886893,1.745908,5.780531,5.462977,0.491229,2.24619,3.230377,1.58619,-2.672612,-1.314779,-2.574788,2.978773,1.815648,3.192418,4.831904,4.42777,1.162583,1.721299,2.223484,1.830976,1.346186,2.98916,3.705101,3.954034,2.525524,0.073474,0.076224,2459.317914,4389.091253,22.151824,21.118478,16.716818,36.495158,28.569589,happy
13.194212,2.251196,3.978386,7.161498,-2.03089,4.913731,0.50891,4.306049,1.376338,7.881014,1.890261,-0.421543,2.759624,3.323943,4.138097,3.448053,5.475065,2.888596,2.90038,2.396114,3.085668,3.231059,3.281211,3.067188,2.390179,2.118335,0.070996,0.089977,3008.799882,3963.057023,15.292085,22.594132,36.458327,33.994839,34.753713,happy
-0.765909,6.514835,-2.124754,4.909818,-0.262327,-2.471386,6.617153,4.269291,4.260003,2.602967,3.297305,-2.196474,1.834833,2.071237,1.611059,3.410953,4.15815,2.616631,2.787987,1.861849,3.007217,3.760076,3.791528,3.545176,2.381569,2.349871,0.09909,0.08421,2435.50188,3795.437484,25.836235,21.200257,29.729661,28.315784,26.762336,happy
-0.124351,0.62632,-3.505283,1.043913,2.076132,-1.175975,2.110335,1.727118,-0.013595,-0.347913,-0.096589,-1.668601,1.933929,3.154728,3.218919,4.497266,3.757929,4.061697,2.288385,3.476697,5.68077,2.219192,5.749629,4.261214,3.467013,3.795579,0.164298,0.043063,3636.942973,5159.386388,25.061215,14.258386,24.86267,17.358242,37.987916,angry
10.484373,-3.440799,1.648072,-3.842299,-3.305733,-0.626926,2.31492,-1.494557,1.255726,2.832406,-2.913446,-5.175497,-1.666546,2.773089,0.687343,2.51495,1.237499,3.256212,3.745422,2.531463,0.146603,0.903229,1.561177,2.40665,2.00101,0.776407,0.016626,0.049298,2301.821582,2758.779891,24.126063,36.01467,25.051398,28.152572,34.79866,calm
-5.026631,-1.770551,-1.118138,2.266171,-7.532627,4.262764,-2.552333,-1.733714,2.487904,0.320067,0.105057,2.236893,-1.994272,2.719016,0.539514,2.217524,2.361817,2.94605,2.507832,2.004485,1.48239,1.471258,1.479719,0.502121,3.54343,2.798675,0.021527,0.036112,1669.436838,2202.106751,23.183756,29.34873,22.610526,21.331497,26.189787,sad
-10.405866,-2.741318,1.931285,2.352026,-2.377264,-2.219238,-2.194789,-3.455071,1.834496,-0.433727,-3.076024,-0.706156,-2.034969,6.003491,3.251199,4.240196,3.934703,3.349353,3.940261,3.71049,5.986772,3.402909,0.8932,5.689041,2.990359,3.586466,0.050212,0.068022,1830.841582,2886.866217,16.412548,25.571242,17.767914,31.526718,43.598737,fear
-5.360034,3.456937,-2.182169,7.679128,4.019031,-4.297814,2.854982,-1.276448,0.796636,3.830051,-3.225039,-2.29018,1.360274,3.13323,1.275152,4.463698,3.869406,3.476666,3.625139,5.738313,4.512664,2.639035,3.623069,4.685966,4.664888,1.99755,0.050977,0.057321,2411.089397,3386.358469,27.773366,29.476547,24.765953,22.675944,28.055065,fear
-1.048815,1.011284,-0.679803,-3.039961,2.51195,3.17754,-5.543872,-3.231081,-1.078283,-2.192777,0.977864,4.918432,-1.742741,3.076722,0.031667,1.955815,0.905289,1.97739,0.25681,0.21461,1.975313,0.869999,1.176882,3.336285,1.637571,2.401517,0.023167,0.026588,1778.201463,2463.431015,16.507052,24.188771,25.443696,30.672597,35.001592,calm
-11.138682,-4.391236,-6.756087,0.565567,-4.313626,-2.867836,-0.483481,-1.163679,-2.740326,3.956787,-5.179963,-5.050098,0.773532,0.873867,0.834752,0.420964,1.838201,1.725632,1.619123,0.917043,0.74897,1.336906,2.46654,3.068159,2.611355,2.005737,0.03884,0.028181,1607.282026,3188.783462,19.409196,24.687532,30.897326,33.120141,26.545182,calm
-13.208756,3.177589,6.331454,3.94107,6.319041,0.82354,-0.328723,1.846308,0.50834,3.489282,4.409303,4.644251,3.031778,3.245822,3.794427,1.037008,3.210571,3.052478,3.21308,2.912376,3.431855,2.425397,4.129523,3.47365,3.150686,2.302483,0.099568,0.073617,2216.693727,3972.80246,23.145413,25.757868,28.435045,29.462657,37.129098,happy
-14.731915,-1.744647,6.55328,0.844877,-0.113842,-3.073656,-2.653749,-5.950432,3.885108,-0.693267,-0.954152,-0.888457,4.770448,2.099501,1.607467,3.599112,1.670345,0.108416,0.272994,1.60829,2.091639,2.621946,0.881698,1.574741,0.99035,2.913714,0.027695,0.044687,1579.095378,3059.588798,16.535487,24.079709,20.695904,31.86667,33.423718,sad
-2.648775,-3.09168,-2.454396,-3.882137,-0.61109,-4.441027,-0.557236,-1.856476,0.390059,0.686044,-2.452741,-0.401906,-2.844847,3.116078,1.44102,1.598223,1.331191,1.066924,3.833698,2.286412,1.868087,1.323779,2.913112,1.254359,1.920779,4.002952,0.014256,0.034047,1564.922665,2658.447779,18.575482,20.038721,27.132465,26.719854,20.34181,sad
-8.519224,-2.522391,-3.379094,1.22331,7.114426,-4.841144,-0.225696,-0.613403,-0.549049,2.498992,-0.380121,-7.908894,-5.810474,0.733059,1.051434,1.660418,1.585292,0.023398,0.191298,0.318982,0.245986,2.791164,1.529547,0.847296,0.117576,0.787176,0.023643,0.033567,1443.195846,2419.888388,11.14374,19.119718,28.777899,25.625927,40.117382,sad
8.676026,4.857178,-4.508153,-3.422015,3.150594,0.089756,-0.259865,-0.08151,-2.480915,-0.330594,-3.061064,4.826167,1.29979,4.106553,4.666643,6.790213,2.947509,2.157779,3.969313,2.173272,3.661338,4.874488,5.527993,2.434236,3.056727,4.363459,0.147143,0.12027,3663.802245,5437.159163,19.400633,28.309916,26.349038,30.37359,29.528883,angry
-29.010706,-1.002295,-1.309128,4.206718,-1.809669,-0.799071,-0.237686,-1.77096,2.159374,-5.977176,3.40973,-0.035634,3.904941,0.747232,0.436229,1.708021,2.505915,1.445067,2.583846,2.98131,2.666,2.103269,2.095603,1.385205,1.944626,0.975769,0.038229,0.05643,1861.135661,3190.224004,22.246155,24.899498,24.923502,28.255323,34.079739,neutral
-7.152719,1.575675,6.46161,-3.663964,-2.533657,1.594661,4.281675,1.819303,-0.92399,2.160886,2.448996,-1.140569,3.374537,3.965483,2.250303,3.86517,3.430937,5.304892,2.671049,3.516877,4.257207,6.419038,5.954924,3.954762,4.349293,4.601985,0.083552,0.100254,3610.297902,5084.968054,29.749024,20.771807,25.556738,28.596493,25.49328,angry
-0.46634,-3.278099,-3.454911,0.852448,0.265421,-2.189859,3.230682,-3.363229,0.412008,0.473132,-0.739547,2.898555,3.981797,2.349213,1.224903,3.010816,2.517065,3.062901,5.319524,6.196587,2.551824,3.724259,3.701706,3.845756,2.12952,4.735794,0.076235,0.070399,2606.151161,3142.498887,11.533658,24.324229,28.156232,28.180892,37.536755,fear
0.050874,0.399528,-3.671037,-0.708632,-4.358944,-1.492883,-1.772417,-1.963989,-3.156024,0.807832,-0.954211,-1.261279,-4.222722,1.702139,3.145533,3.160806,2.373513,1.704846,2.558983,1.332646,1.700748,1.257478,2.908366,2.780006,1.965318,3.731252,0.056188,0.054453,2074.736074,2969.839537,15.528601,22.72681,25.768083,31.948814,28.660664,neutral
-0.519692,-7.281724,-5.598847,1.387719,1.917333,-4.648463,2.697503,-1.191442,-3.667422,-2.280888,-4.26823,-2.447733,-6.206694,1.426167,2.087119,0.152575,1.51702,0.695348,2.168801,0.814407,2.211889,0.317757,1.29006,0.791082,1.139297,0.029391,0.044941,0.027134,1473.933526,3646.135411,21.613508,16.728717,25.356062,27.821353,23.561746,calm
6.526975,-0.355141,0.009941,1.765836,5.238316,0.910925,-4.070211,-0.561278,2.556402,2.65513,1.997473,-1.530093,-4.103476,2.589508,0.785763,2.693011,2.693289,1.532307,1.887537,2.198678,1.385185,0.61832,1.960781,2.065033,3.361047,1.218008,0.066027,0.035662,1596.61934,3373.637773,15.295455,16.206921,35.721652,26.741762,43.556518,neutral
0.447458,-5.75944,-0.834083,-5.440716,-4.273215,0.395245,-3.742879,2.430245,-3.253134,1.828326,5.295646,-3.737044,5.898086,1.813486,1.167433,1.503959,1.396555,3.20179,3.117837,3.105968,0.500587,1.989303,0.250306,2.811099,1.316347,2.303078,0.016989,0.016831,1699.15948,2788.717344,20.696846,12.442998,29.751772,25.312059,34.582882,sad
5.350544,-4.770766,2.13285,5.267657,-0.765656,3.775947,3.447106,1.782222,1.410495,2.579536,2.147496,6.572581,3.800266,4.707112,5.057193,4.707798,1.919183,3.883246,3.380431,4.32797,3.443289,4.591118,3.578882,5.697683,5.65007,2.553263,0.131623,0.088453,3113.406338,5352.01367,13.606241,18.131973,21.754171,26.24291,29.388726,angry
-11.796086,1.138577,0.065414,5.970314,-0.576245,0.548699,-0.884477,-0.453312,-0.65584,-1.903871,-0.067939,1.265281,-1.85852,2.335573,2.21431,0.619738,0.53631,1.948153,0.912464,0.454289,3.216897,0.533672,0.023595,0.716307,1.731648,1.573552,0.046985,0.032316,1863.76223,3406.256,16.704921,26.518621,16.839144,37.793773,36.973789,calm
-7.097275,0.445803,-1.247907,0.570487,2.058518,2.763707,2.010912,1.241957,-4.26064,-3.243798,-2.472535,1.075861,-3.873015,2.337522,2.264469,0.064311,0.912397,3.043876,2.697409,1.149606,0.965139,0.450347,3.471298,2.041054,3.883724,1.808329,0.054239,0.061141,2491.652806,3710.429097,20.012036,23.139788,20.770822,27.090586,32.256097,neutral
-0.42045,-1.024552,-1.699636,0.496844,0.09547,-4.602837,-6.09681,-8.322254,3.875793,-2.83593,0.276179,-0.893816,1.237676,1.735462,0.472031,0.762883,1.449242,0.21473,0.945673,0.601178,1.471313,1.303968,1.919482,2.654467,1.557385,0.29759,0.00771,0.031217,1350.262605,2452.791583,21.647706,30.215885,17.262473,23.937712,31.573829,sad
-7.241093,4.164133,5.937913,-2.983734,0.986366,0.409794,4.066386,-5.681823,6.947873,1.162389,4.248283,1.319288,2.976375,0.678582,2.615118,3.847761,3.288732,1.363159,3.061425,2.181258,2.094581,1.479306,3.618703,4.113014,5.120143,1.525952,0.098417,0.08458,2282.310746,3559.562375,14.571288,20.363234,27.013108,35.80056,37.526692,happy
7.150358,-2.771941,2.689145,0.354198,3.660785,3.841493,-0.133624,3.342443,-1.010868,5.471286,-0.897409,2.558249,0.937173,1.983105,3.900916,2.385868,1.299928,0.117987,2.124955,4.375908,4.257738,2.281402,2.625545,2.535087,1.666568,2.051168,0.103548,0.078818,2602.408322,3359.129626,20.503516,11.480775,30.214013,30.292875,25.273838,happy
-8.202367,-6.05516,3.228175,2.092972,0.856392,-1.191193,0.413798,0.814491,-0.663804,-0.549583,4.828468,-2.85245,3.878603,2.384872,5.607777,1.6104,4.465389,3.341303,3.832978,3.864786,4.605618,2.038427,3.969207,4.185213,3.338697,3.888944,0.096091,0.113869,3163.778631,5130.189786,23.311939,29.235939,21.042459,40.110662,33.965619,angry
5.012409,3.45149,0.544764,1.615308,4.193714,1.187547,4.890235,1.95659,-1.29816,-0.164433,3.564323,-2.819342,3.27864,3.634232,2.710281,4.207256,3.29981,3.428375,3.374264,4.114893,3.610034,4.390949,5.01242,4.541688,5.805308,6.051349,0.109551,0.071184,2869.89048,5071.01244,31.128856,21.125987,27.389652,25.594194,30.266629,angry
-0.745621,-2.342836,-2.976991,-0.750406,2.43002,2.085229,1.522247,0.85872,-2.026692,2.762618,-5.807708,0.701368,1.923885,1.409708,0.777708,1.462941,0.742405,2.014261,2.445734,1.94669,1.887136,2.260318,2.375889,0.721726,0.037993,1.777887,0.038319,0.024191,1818.584661,3406.200845,19.41771,30.605671,32.669195,28.086437,30.161301,calm
6.795809,3.262576,4.111652,3.428794,1.115492,1.398348,3.832921,3.828009,5.004698,3.153291,3.289817,0.1613,-0.243449,3.780631,2.425815,2.979299,4.379023,4.22057,3.301789,2.70386,2.876621,3.86766,2.963501,2.441718,4.215775,3.1816,0.066146,0.078381,2864.206905,3516.316929,18.99773,21.766583,28.261436,32.160042,29.24263,happy
-7.50285,2.291672,-1.30073,2.751747,-0.460521,-4.10652,3.505096,-3.945978,-1.805363,-0.599097,3.017486,-1.579454,-2.780151,2.162673,1.786034,1.532609,2.216485,0.796404,0.278159,4.13873,2.104186,2.174181,1.218011,2.897699,1.466515,0.786148,0.041494,0.046482,1948.974919,3416.415102,16.775427,19.292395,24.510107,20.77262,22.212019,neutral
-10.095062,-2.429881,-2.043983,5.210961,-3.75589,-2.707906,-1.926893,0.681634,-1.108487,-2.90194,0.971378,3.169499,-5.769456,2.818468,4.011937,2.26717,3.345107,4.770733,4.122655,4.021006,4.247339,3.824925,3.162764,4.464867,3.024168,3.338486,0.030194,0.070445,2225.946767,3812.045767,24.61916,20.810633,24.012213,26.294179,33.206804,fear
-7.866937,0.24622,-0.536573,3.073937,3.452225,-4.116241,1.851464,2.453232,-4.037494,1.738418,2.687865,-2.84894,-0.709025,2.18632,2.570458,1.011561,3.157007,0.029348,3.323746,2.550267,1.378228,2.864406,0.952201,2.114936,2.238505,2.236135,0.037404,0.043799,2038.02346,3194.767628,21.357264,19.92937,31.0,36.813425,30.512679,neutral
10.325869,2.784492,5.513528,4.485724,3.775182,1.610339,3.062217,-0.331816,0.237002,6.064244,-0.771345,-0.992157,-0.186218,3.450695,3.535452,4.242298,4.275033,4.911093,6.188077,3.63166,3.934438,2.162051,2.707692,3.853789,4.463582,4.491383,0.142215,0.131437,3767.559515,4853.962155,15.989369,26.274439,30.669119,29.679158,31.105022,angry
-8.188875,-1.327952,3.632158,-4.278588,-2.0978,1.485205,-3.056342,1.565452,0.511213,-4.540937,2.903306,-3.787299,2.313837,2.128475,1.544988,0.894597,2.329269,1.127475,3.207953,3.244451,3.642034,2.280897,1.59569,1.703097,1.629912,2.248006,0.056549,0.065395,2006.037025,2910.644521,17.962895,30.779259,18.217107,32.69575,30.047134,neutral
-17.042579,-0.18722,3.922538,-4.160996,-0.667042,2.089347,-2.576919,4.801507,4.207822,1.626573,2.202077,-0.721422,2.669124,3.40228,3.803219,3.507591,5.435526,5.207059,2.996555,5.337625,3.201982,5.85287,5.570951,6.192772,4.292945,3.719512,0.109101,0.10938,2543.692115,3554.220138,18.001678,23.20464,28.777633,30.986122,32.704137,angry
2.179894,0.451408,0.526665,-3.549192,-3.8372,1.740479,-1.345202,-6.729593,-5.014078,-4.855577,2.301974,-1.045131,-0.793934,3.14675,2.441229,4.259798,4.152327,2.795493,4.902057,4.244929,2.646165,3.212691,3.13204,3.812393,2.071366,2.794954,0.074299,0.048263,2134.743693,3240.821524,24.566015,24.716537,18.661487,23.787889,32.069573,fear
