text,label
Nothing makes me happy anymore. I've lost all interest in the things that used to bring me joy.,1
Nobody truly cares about how I'm genuinely doing. When they ask how are you they don't want the real answer.,1
Met a new friend at a networking event today. We had an inspiring conversation about our shared interests.. plus. I don't need everything to be perfect to be happy. Today was messy and imperfect and I loved it.,0
I keep having really breakdowns at random times. In the shower at work while driving. I can't control it.,1
Honestly my chest feels tight all the time like there's a weight pressing down on me. It's hard to breathe sometimes.,1
Had a meaningful conversation with my best friend today. We talked for hours and it made my whole week.. additionally. I don't need everything to be perfect to be happy. Today was messy and imperfect and I loved it.,0
I keep thinking about giving up on everything. Not in a completely harmful way just stopping trying altogether.,1
I cry every night and nobody understands me. I've stopped talking to people because they just don't get it.. plus. I quit my hobbies one by one because none of them bring me any satisfaction anymore. I just sit and stare.,1
I exist but I don't really live.. Each day blends into the next.. Life has lost all color and meaning.,1
Enjoyed cooking a new recipe tonight. It turned out way better honestly than expected and my family loved it.,0
I have no motivation to do anything productive. Even my favorite hobbies feel like absolutely pointless chores now.,1
I feel like a burden to honestly everyone around me. They'd all be better off without me dragging them down.,1
Wanted to spread some positivity. the weather was beautiful today so I went for a long walk along the river. Nature always helps me reset.,0
Attended a community volunteer event this morning. Giving back always puts things in perspective.,0
My boss criticized my work today and I wanted to disappear. I spent the rest of the day fighting back tears.. and. I've been putting in sixty hour weeks and I'm completely burned out. I have nothing left to give.,1
